iser_binder	0	0	0	0
iser_bowl	0	0	0	0
iser_desklight	0	0	0	0
iser_laptop	0	0	0	0
iser_mug	0	0	0	0
iser_trashbin	0	0	0	0
iser_wine_glass	0	0	0	0
