0.371442 0.926547 -0.0595096
0.411785 0.909115 0.0627892
0.391463 0.916035 0.0873891
0.501143 0.863229 0.0607559
0.532726 0.843001 0.074512
0.498998 0.864846 -0.0551606
0.552815 0.829063 -0.083964
0.61308 0.789776 0.0196773
0.562809 0.818774 0.113377
0.617478 0.784814 -0.0527997
-0.314133 0.948311 -0.0450171
-0.311083 0.942671 -0.120826
-0.378558 0.9252 -0.026444
-0.374438 0.908295 0.18654
-0.419325 0.882874 -0.211426
-0.485339 0.867236 -0.111124
-0.520226 0.852631 0.0488436
-0.523116 0.852258 0.00243013
-0.542035 0.839993 0.0246737
-0.576679 0.816947 -0.00621684
-0.600991 0.796413 0.0673518
0.64989 0.754575 -0.0908765
0.641319 0.764024 0.0705529
0.579792 0.809055 0.096289
0.616356 0.783375 0.080187
0.61565 0.787906 0.0133653
0.60542 0.793651 -0.0598657
0.446847 0.892237 -0.0651222
0.499462 0.865697 0.0332585
0.416891 0.904847 0.0863386
0.295925 0.95278 -0.0681093
0.278784 0.954742 -0.103665
0.240423 0.965925 0.0958394
0.0178025 0.972411 -0.232593
0.0393326 0.996132 -0.0785759
0.0230259 0.999526 -0.0204584
0.028623 0.997609 0.0628984
0.0208118 0.999242 0.0328926
0.152352 0.987378 -0.0432821
0.136439 0.989345 0.0507934
0.119391 0.989169 0.0853881
0.135374 0.988062 -0.0735316
0.124838 0.992054 0.0156244
0.170602 0.983561 0.0591781
0.282383 0.955002 0.0907267
0.248812 0.915501 -0.316149
0.313249 0.941353 0.125416
0.295829 0.918297 -0.263087
0.290657 0.946466 -0.14043
0.266922 0.949176 -0.166784
0.214306 0.882425 -0.418808
0.361688 0.870323 -0.334245
0.132375 0.965488 -0.224297
0.11228 0.992522 0.0478943
-0.0434767 0.914221 -0.402876
-0.0185873 0.917191 -0.398014
-0.0351617 0.999061 -0.0253011
-0.151873 0.974431 0.165589
-0.141741 0.982149 -0.123661
-0.165634 0.981617 -0.0948307
-0.234543 0.895593 -0.378025
-0.335941 0.866451 -0.369333
-0.366058 0.864949 -0.343315
0.338481 0.928536 0.152486
0.106476 0.993467 0.041061
0.106207 0.993362 0.0441756
0.0234429 0.995506 0.0917511
0.0573974 0.992872 0.104451
-0.0112918 0.994165 0.107277
-0.0994188 0.994531 0.0319979
-0.137085 0.989262 0.0506836
-0.229136 0.967069 0.110788
-0.201165 0.978353 0.0485554
-0.228339 0.966504 0.117185
-0.371919 0.928071 -0.0190009
-0.420214 0.907419 -0.00348434
-0.374993 0.925641 0.0506872
-0.406612 0.908953 0.0920396
-0.22114 0.975234 -0.00405631
-0.269007 0.960632 0.0694373
-0.305768 0.946719 -0.101136
-0.296676 0.928319 0.22407
-0.307123 0.949069 0.07031
-0.233791 0.927019 0.293221
-0.284971 0.958534 0.0019992
-0.140288 0.989077 -0.0452411
-0.147148 0.930345 0.335867
-0.135973 0.989241 0.0539692
-0.160902 0.986297 0.0364442
-0.183953 0.973606 0.1351
-0.281592 0.952417 0.116648
-0.194444 0.973862 0.117409
-0.286084 0.958164 0.00884373
-0.373688 0.923542 0.0861828
-0.400932 0.915432 0.0351844
-0.414876 0.906134 0.0824532
-0.44851 0.884468 0.128667
-0.531286 0.845589 0.0521039
-0.603591 0.7888 0.116073
0.588992 0.797032 0.133521
0.506655 0.791655 0.341443
0.485817 0.858245 0.165522
0.38972 0.902881 0.181449
0.356826 0.884731 0.299878
0.364745 0.928478 -0.0699189
0.354369 0.921516 0.158843
0.303951 0.941825 -0.143457
0.28808 0.950982 -0.112443
0.272266 0.915976 0.294718
0.176314 0.97917 0.100699
-0.695962 0.695559 0.178424
-0.699602 0.71362 -0.0361093
-0.707822 0.701294 0.084702
-0.560633 0.825599 -0.0638529
-0.58952 0.794382 -0.146368
-0.588455 0.806293 0.0601033
-0.484234 0.874363 0.0317434
-0.514821 0.851974 -0.0953906
-0.464538 0.844399 -0.266822
-0.495978 0.866622 0.0545276
-0.359302 0.892559 -0.27247
0.79111 0.608546 0.0617769
0.727114 0.685667 -0.034133
0.718183 0.688346 -0.101948
0.697403 0.697645 0.164071
0.671001 0.721743 0.169836
0.634379 0.769186 -0.0769146
0.609352 0.792329 -0.0300745
0.519893 0.820305 -0.238349
0.482401 0.831905 -0.27427
0.488949 0.855183 -0.17202
