-0.923985 0.382429 0.000829179
-0.93149 0.363701 -0.00683745
-0.926409 0.376463 -0.00640388
-0.915626 0.401992 -0.0054957
-0.879978 0.474755 -0.015695
-0.883499 0.468431 0.00127258
-0.853785 0.520276 -0.0190691
-0.860301 0.509786 -0.000654397
-0.835231 0.549895 -0.00232412
-0.856166 0.516598 0.0102795
-0.838393 0.54506 0.00246036
-0.806257 0.591458 -0.01127
-0.803835 0.594588 -0.0177307
-0.722453 0.691404 -0.00467491
-0.958512 -0.285042 0.00244675
-0.952796 -0.303612 -3.5316e-05
-0.962563 -0.268348 -0.0382344
-0.930231 -0.366954 -0.00401319
-0.906809 -0.421509 -0.00524022
-0.883735 -0.467861 0.0109201
-0.863796 -0.503835 -0.00262973
-0.855849 -0.517095 -0.011628
-0.803683 -0.594827 -0.016601
-0.798197 -0.602274 0.0121427
-0.999021 0.0350383 0.0270223
-0.998857 0.0466167 -0.0105522
-0.999623 0.0274072 0.00157325
-0.999387 -0.00517515 -0.0346336
-0.998569 -0.0257285 0.046878
-0.991427 0.13021 0.0108769
-0.989511 0.144366 0.00513473
-0.962864 0.26998 0.00205
-0.94895 0.315421 -0.00182176
-0.954831 0.297045 0.00784129
-0.965518 0.260004 0.0131299
-0.734413 0.678352 0.0218247
-0.797633 0.60209 -0.0356152
-0.797646 0.603114 0.0039076
-0.917999 0.396577 -0.00199788
-0.942553 0.334052 -0.00193792
-0.96217 0.272404 0.00501835
-0.967907 0.25126 0.00483948
-0.981612 0.185967 -0.0430651
-0.991851 0.125199 -0.0235868
-0.996311 0.0844978 -0.0149654
-0.817937 0.575307 0.000673115
-0.806459 0.591271 0.00477452
-0.829096 0.556608 -0.0527876
-0.859895 0.510462 -0.00310147
-0.896709 0.44248 0.0111333
-0.936101 0.351722 -0.00255126
-0.960197 0.278651 0.0193595
-0.982638 0.183307 0.0286566
-0.982763 0.18461 0.00976577
-0.995784 0.0874268 -0.0277746
-0.999575 0.0287079 -0.00503903
-0.990213 0.139146 -0.0107786
-0.987227 0.159219 -0.00558231
-0.998668 -0.0506626 0.00977746
-0.999975 -0.00684252 0.00187531
-0.999966 -0.00338632 -0.0074545
-0.999341 -0.0361087 -0.00365106
-0.984596 -0.173385 0.0225441
-0.990396 -0.13814 -0.00570644
-0.988512 -0.150556 -0.0133279
-0.987422 -0.157911 -0.00793781
-0.985127 -0.171825 0.00101091
-0.921106 -0.388974 0.0162227
-0.920614 -0.390472 -0.00158627
-0.909613 -0.41537 0.00851097
-0.968367 -0.249398 0.00807134
-0.95012 -0.311278 0.0194334
-0.950676 -0.310178 0.00203748
-0.961292 -0.275527 -0.00143425
-0.960512 -0.278236 0.00124573
-0.987503 -0.157044 -0.0132045
-0.990643 -0.136023 -0.0111189
-0.988433 -0.149381 -0.0261682
-0.998326 -0.0534387 0.0221153
-0.999853 0.00401984 0.0166533
-0.999865 0.013646 0.00913587
-0.982277 -0.187434 -0.000432947
-0.964923 -0.261292 -0.0255143
-0.980094 -0.198531 0.00061833
-0.961533 -0.274644 -0.00502674
-0.905539 -0.424256 0.00254687
-0.925853 -0.377685 0.0122618
-0.883987 -0.46751 0.00144912
-0.919316 -0.393295 0.0132713
-0.865099 0.501601 0.000243517
-0.866465 0.499116 0.0110678
-0.873079 0.487562 -0.0038888
-0.851646 0.524082 -0.00613246
-0.91463 0.404129 -0.0114372
-0.934392 0.356247 -0.000185792
-0.937889 0.346529 -0.0167896
-0.950468 0.308699 0.0362617
-0.957441 0.288569 -0.00581317
-0.962649 0.2707 0.0053391
-0.991945 -0.122712 0.0314066
-0.993174 -0.115579 -0.0157034
-0.984574 -0.171222 -0.0360159
-0.956691 -0.291087 0.00331756
-0.953568 -0.300587 0.0188283
-0.938346 -0.345602 0.00807397
-0.912676 -0.408682 -0.00140404
-0.904741 -0.425926 -0.00544083
-0.890468 -0.454868 -0.0127373
-0.832839 -0.553508 0.00276726
-0.796952 -0.603636 0.0221712
-0.708373 -0.705753 0.0109676
-0.697767 -0.716224 -0.0120027
-0.68475 -0.728771 -0.00322871
-0.823924 -0.56655 -0.0130373
-0.764937 -0.643812 0.0194252
-0.788876 -0.614145 0.0223794
-0.846978 -0.531594 -0.00610849
-0.864797 -0.502106 0.00389908
-0.86827 -0.496088 -0.00208557
-0.934457 -0.355637 -0.0176894
